sid_id,menu_cate
2638.0,샌드위치
2639.0,버거
2640.0,카레
2641.0,버거
2643.0,족발
2644.0,치킨
2645.0,버거
2645.0,파스타
2646.0,감자탕
2648.0,삼겹살
2648.0,곱창
2648.0,찌개
2649.0,쌀국수
2650.0,피자
2650.0,치킨
2650.0,과일
2650.0,튀김
2651.0,라멘
2654.0,마라탕
2656.0,샌드위치
2659.0,김치찌개
2660.0,김밥
2662.0,삼겹살
2662.0,곱창
2663.0,분식
2664.0,샤브샤브
2664.0,뷔페
2666.0,쌀국수
2667.0,중식
2668.0,치킨
2668.0,함박스테이크
2668.0,소시지
2669.0,한식
2670.0,회
2671.0,김치찌개
2671.0,찜
2672.0,국수
2673.0,라멘
2674.0,반찬
2675.0,족발
2675.0,보쌈
2676.0,갈비
2677.0,곱창
2677.0,전골
2677.0,육회
2679.0,커피
2681.0,스테이크
2681.0,파스타
2682.0,파스타
2683.0,샐러드
2684.0,김치찌개
2685.0,떡볶이
2685.0,오돌뼈
2685.0,닭발
2685.0,튀김
2685.0,만두
2685.0,김치찌개
2686.0,베이커리
2688.0,떡볶이
2688.0,튀김
2690.0,초밥
2692.0,파스타
2693.0,삼겹살
2696.0,반찬
2698.0,분식
2699.0,커피
2700.0,칼국수
2701.0,도시락
2702.0,쌀국수
2703.0,커피
2703.0,주스
2703.0,디저트
2704.0,분식
2705.0,감바스
2706.0,스테이크
2707.0,튀김
2708.0,반찬
2709.0,커피
2710.0,떡볶이
2711.0,파스타
2712.0,돈가스
2713.0,설렁탕
2714.0,디저트
2715.0,덮밥
2715.0,카레
2716.0,감자튀김
2717.0,분식
2718.0,샤브샤브
2720.0,전
2722.0,버거
2726.0,중식
2727.0,삼겹살
2727.0,김치찌개
2728.0,삼겹살
2730.0,커피
2730.0,차
2731.0,치킨
2732.0,파스타
2732.0,피자
2733.0,치킨
2734.0,탕
2734.0,찌개
2734.0,한식
2737.0,한식
2738.0,냉면
2739.0,덮밥
2740.0,카레
2741.0,버팔로윙
2741.0,치킨
2742.0,비빔밥
2743.0,피자
2744.0,파스타
2745.0,돈가스
2746.0,분식
2746.0,떡볶이
2746.0,튀김
2748.0,버거
2749.0,비빔밥
2750.0,샌드위치
2752.0,돈가스
2753.0,돈가스
2753.0,닭볶음탕
2753.0,전
2755.0,닭강정
2756.0,이자카야
2757.0,떡볶이
2758.0,샤브샤브
2759.0,한식
2760.0,버거
2761.0,분식
2763.0,분식
2763.0,커피
2764.0,마라탕
2764.0,샤브샤브
2765.0,중식
2768.0,디저트
2776.0,파스타
2778.0,파스타
2779.0,냉면
2779.0,닭발
2779.0,바베큐
2780.0,마라탕
2782.0,국수
2782.0,김밥
2782.0,만두
2784.0,주꾸미
2784.0,미역국
2784.0,탕
2785.0,족발
2787.0,초밥
2787.0,돈가스
2787.0,일식
2788.0,연어
2789.0,삼겹살볶음
2790.0,족발
2791.0,족발
2792.0,삼겹살
2794.0,백반
2795.0,감자튀김
2795.0,노가리
2796.0,케이크
2797.0,돈가스
2798.0,커피
2799.0,꽃게
2800.0,스테이크
2801.0,스튜
2803.0,분식
2804.0,샌드위치
2805.0,김치찌개
2806.0,커피
2806.0,펍
2806.0,튀김
2807.0,김치찌개
2807.0,찌개
2807.0,닭볶음탕
2807.0,삼겹살
2808.0,샌드위치
2808.0,토스트
2808.0,샐러드
2808.0,커피
2809.0,삼겹살
2811.0,김밥
2811.0,우동
2813.0,삼겹살
2815.0,샌드위치
2815.0,샐러드
2815.0,파니니
2817.0,스테이크
2820.0,낙지
2822.0,한식
2822.0,분식
2823.0,샐러드
2825.0,김밥
2827.0,디저트
2830.0,샌드위치
2830.0,샐러드
2831.0,샐러드
2832.0,떡볶이
2833.0,칼국수
2835.0,꼬치
2837.0,커피
2838.0,떡볶이
2840.0,스테이크
2841.0,봉
2842.0,마라탕
2843.0,노가리
2844.0,스테이크
2848.0,설렁탕
2848.0,김치찌개
2849.0,해물찜
2850.0,중식
2853.0,회
2853.0,탕
2853.0,파스타
2856.0,커피
2856.0,스테이크
2857.0,분식
2857.0,떡볶이
2859.0,샌드위치
2860.0,디저트
2861.0,샐러드
2862.0,삼겹살
2863.0,삼겹살
2864.0,삼겹살
2866.0,삼겹살
2867.0,중식
2870.0,삼겹살
2871.0,김밥
2872.0,샌드위치
2872.0,베이커리
2872.0,커피
2872.0,주스
2873.0,찜닭
2875.0,꼬치
2877.0,육회
2878.0,볶음밥
2879.0,밥
2880.0,핫도그
2881.0,갈비
2881.0,냉면
2881.0,찌개
2881.0,계란찜
2881.0,김치찌개
2882.0,반찬
2884.0,주꾸미
2886.0,핫도그
2887.0,치킨
2888.0,브런치
2889.0,파스타
2890.0,커피
2890.0,핫도그
2890.0,치킨
2891.0,한식
2892.0,국밥
2893.0,파스타
2893.0,스테이크
2895.0,핫도그
2895.0,피자
2895.0,커피
2898.0,샌드위치
2899.0,버거
2900.0,뷔페
2901.0,치즈
2902.0,파스타
2902.0,피자
2902.0,스테이크
2903.0,밥
2904.0,설렁탕
2906.0,수제비
2907.0,한식
2908.0,샌드위치
2909.0,치즈
2910.0,파스타
2911.0,파스타
2912.0,삼겹살
2912.0,수육
2912.0,연어
2913.0,과일
2914.0,국밥
2915.0,삼겹살
2918.0,베이커리
2920.0,샐러드
2923.0,연어
2924.0,돈가스
2924.0,떡볶이
2924.0,파스타
2927.0,아구찜
2928.0,치킨
2929.0,반찬
2931.0,커피
2932.0,주스
2932.0,샐러드
2934.0,삼겹살
2935.0,야식
2936.0,치킨
2937.0,반찬
2940.0,커피
2941.0,회
2942.0,튀김
2942.0,닭강정
2943.0,피자
2943.0,샐러드
2944.0,샌드위치
2945.0,생선
2946.0,탕수육
2947.0,닭발
2948.0,떡볶이
2949.0,라멘
2950.0,치즈
2952.0,삼겹살
2953.0,커피
2954.0,커피
2955.0,치킨
2956.0,파스타
2956.0,리조또
2956.0,떡볶이
2957.0,버거
2957.0,스테이크
2958.0,찌개
2959.0,버거
2960.0,회
2961.0,마카롱
2962.0,떡볶이
2963.0,파스타
2963.0,회
2964.0,카레
2964.0,비빔밥
2965.0,디저트
2966.0,삼겹살
2967.0,파스타
2968.0,삼겹살
2970.0,찜닭
2970.0,삼계탕
2973.0,한식
2974.0,떡볶이
2974.0,피자
2985.0,삼겹살
2985.0,라면
2986.0,덮밥
2987.0,덮밥
2988.0,연어
2989.0,삼겹살
2990.0,샐러드
2990.0,파스타
2991.0,한식
2991.0,전
2992.0,카레
2993.0,삼겹살
2995.0,샌드위치
2995.0,샐러드
2997.0,리조또
2997.0,브런치
2998.0,김치찌개
3003.0,샐러드
3010.0,칼국수
3010.0,비빔밥
3011.0,커피
3012.0,물
3013.0,갈비
3014.0,디저트
3016.0,삼겹살
3017.0,샌드위치
3020.0,파스타
3021.0,돈가스
3022.0,버거
3023.0,삼계탕
3024.0,삼겹살
3025.0,닭개장
3025.0,찜닭
3030.0,불고기
3031.0,삼겹살
3034.0,삼겹살
3035.0,장어
3037.0,만두
3038.0,김치찌개
3038.0,찜
3040.0,비빔밥
3041.0,베이커리
3043.0,장어
3043.0,한식
3046.0,디저트
3048.0,백반
3049.0,커피
3049.0,라면
3049.0,버거
3049.0,컵밥
3050.0,커피
3051.0,감자탕
3052.0,꼬치
3053.0,피자
3053.0,파스타
3054.0,쌀국수
3057.0,회
3059.0,덮밥
3059.0,샐러드
3060.0,국수
3060.0,칼국수
3060.0,냉면
3061.0,삼겹살
3061.0,닭발
3062.0,김치찌개
3063.0,곱창
3064.0,반찬
3065.0,샐러드
3066.0,삼겹살
3067.0,감자튀김
3067.0,치킨
3070.0,중식
3070.0,일식
3071.0,타르트
3071.0,케이크
3071.0,파스타
3071.0,스테이크
3072.0,찌개
3072.0,튀김
3073.0,반찬
3074.0,삼겹살
3075.0,삼겹살
3076.0,보쌈
3076.0,족발
3076.0,부대찌개
3077.0,주스
3080.0,족발
3081.0,생선구이
3082.0,한식
3082.0,김밥
3083.0,피자
3084.0,짜장면
3085.0,찌개
3086.0,파스타
3086.0,샐러드
3086.0,피자
3087.0,샐러드
3088.0,닭발
3089.0,샐러드
3090.0,튀김
3091.0,바베큐
3091.0,한식
3092.0,쌀국수
3094.0,청국장
3094.0,찜
3094.0,비빔밥
3095.0,스테이크
3096.0,파스타
3097.0,중식
3097.0,짜장면
3098.0,짜장면
3099.0,커피
3099.0,스낵
3100.0,핫도그
3102.0,초밥
3103.0,스테이크
3106.0,파스타
3106.0,피자
3107.0,커피
3109.0,주스
3110.0,삼겹살
3112.0,파니니
3113.0,파스타
3114.0,삼겹살
3115.0,버거
3116.0,닭볶음탕
3118.0,제과
3119.0,쿠키
3120.0,등갈비
3121.0,뷔페
3122.0,치킨
3123.0,파스타
3123.0,스테이크
3124.0,오뎅탕
3126.0,삼겹살
3128.0,돈가스
3128.0,비빔면
3129.0,커피
3129.0,치즈
3130.0,한식
3132.0,스튜
3133.0,디저트
3134.0,닭발
3135.0,삼겹살
3135.0,불고기
3137.0,피자
3138.0,알밥
3139.0,비빔밥
3140.0,해물찜
3141.0,칼국수
3142.0,떡볶이
3144.0,쌀국수
3145.0,불닭
3146.0,백반
3147.0,돈가스
3148.0,탕
3149.0,삼겹살
3150.0,도시락
3151.0,밥
3153.0,떡볶이
3154.0,갈비
3155.0,떡볶이
3155.0,돈가스
3156.0,나베
3157.0,라멘
3158.0,브런치
3158.0,디저트
3159.0,샐러드
3159.0,샌드위치
3160.0,중식
3163.0,피자
3164.0,순대국
3165.0,반찬
3167.0,커피
3167.0,케이크
3168.0,일식
3169.0,쌀국수
3170.0,뷔페
3171.0,바베큐
3172.0,튀김
3174.0,떡볶이
3175.0,치즈
3177.0,만두
3178.0,국수
3180.0,샐러드
3181.0,찜닭
3183.0,죽
3184.0,술집
3185.0,삼겹살
3186.0,바베큐
3188.0,피자
3190.0,샌드위치
3192.0,버거
3192.0,튀김
3193.0,버거
3194.0,샌드위치
3195.0,곱창
3196.0,돈가스
3197.0,연어
3199.0,샐러드
3200.0,회
3201.0,두루치기
3202.0,양꼬치
3203.0,돈가스
3205.0,탕수육
3206.0,커피
3207.0,한식
3208.0,돈가스
3208.0,삼겹살
3209.0,호프
3210.0,호프
3211.0,탕
3211.0,불고기
3212.0,삼겹살
3213.0,삼겹살
3214.0,쌀국수
3214.0,덮밥
3215.0,쌀국수
3216.0,버거
3218.0,카레
3219.0,닭강정
3220.0,육개장
3220.0,갈비탕
3220.0,보쌈
3220.0,육회
3220.0,한식
3221.0,치킨
3222.0,덮밥
3223.0,족발
3224.0,피자
3224.0,파스타
3225.0,비빔밥
3227.0,도시락
3228.0,도시락
3229.0,파스타
3230.0,디저트
3232.0,불고기
3232.0,족발
3233.0,샌드위치
3233.0,샐러드
3234.0,커피
3235.0,반찬
3236.0,샌드위치
3238.0,삼겹살
3239.0,삼겹살
3240.0,삼겹살
3240.0,찌개
3242.0,삼겹살
3243.0,돈가스
3244.0,피자
3244.0,파스타
3244.0,스테이크
3245.0,한식
3246.0,마라탕
3247.0,치킨
3248.0,떡볶이
3249.0,곱창
3250.0,덮밥
3252.0,분식
3254.0,삼겹살
3254.0,김치찌개
3254.0,제육볶음
3256.0,김밥
3257.0,김치찌개
3259.0,칼국수
3260.0,한식
3261.0,샌드위치
3262.0,짬뽕
3265.0,삼겹살
3266.0,치킨
3267.0,튀김
3268.0,베이커리
3268.0,과일
3269.0,브런치
3270.0,닭볶음탕
3272.0,마카롱
3272.0,타르트
3272.0,케이크
3273.0,회
3275.0,삼겹살
3276.0,버거
3280.0,일식
3282.0,국수
3282.0,비빔밥
3282.0,라면
3284.0,베이커리
3284.0,커피
3285.0,디저트
3286.0,양고기
3288.0,삼겹살
3290.0,김치찌개
3291.0,샤브샤브
3291.0,꼬치
3292.0,돈가스
3292.0,도시락
3292.0,족발
3293.0,삼겹살
3295.0,와플
3296.0,스테이크
3297.0,칼국수
3298.0,버거
3299.0,덮밥
3300.0,삼겹살
3300.0,곱창
3301.0,반찬
3302.0,한식
3303.0,스테이크
3304.0,삼겹살
3305.0,파스타
3306.0,샤브샤브
3306.0,쌀국수
3306.0,냉면
3307.0,중식
3308.0,삼겹살
3308.0,김치찌개
3310.0,한식
3311.0,갈비
3312.0,초밥
3315.0,베이커리
3317.0,연어
3318.0,파스타
3319.0,카레
3321.0,커피
3321.0,베이커리
3322.0,삼겹살
3324.0,찜
3325.0,치킨
3326.0,삼겹살
3327.0,치킨
3327.0,떡볶이
3329.0,갈비
3330.0,삼겹살
3330.0,찌개
3331.0,삼겹살
3332.0,초밥
3333.0,족발
3334.0,파스타
3335.0,샌드위치
3336.0,우동
3336.0,김밥
3338.0,오리
3339.0,추어탕
3340.0,피자
3341.0,한식
3342.0,반찬
3343.0,쿠키
3343.0,마카롱
3343.0,머랭
3344.0,오리
3345.0,스테이크
3346.0,백반
3347.0,삼겹살
3348.0,치킨
3348.0,한식
3348.0,떡볶이
3348.0,찜
3349.0,돈가스
3349.0,우동
3350.0,낙지
3351.0,꼬치
3353.0,커피
3355.0,삼겹살
3355.0,갈비
3356.0,김치찌개
3357.0,핫도그
3358.0,감자튀김
3359.0,버거
3360.0,토스트
3364.0,치킨
3365.0,한식
3366.0,회
3367.0,삼겹살
3368.0,족발
3375.0,디저트
3376.0,곱창
3377.0,순두부찌개
3377.0,돈가스
3377.0,김치찌개
3379.0,돈가스
3380.0,파스타
3381.0,전골
3382.0,브런치
3383.0,주스
3384.0,냉면
3385.0,버거
3386.0,회
3387.0,김치찌개
3388.0,회
3389.0,갈비탕
3389.0,설렁탕
3389.0,김치찌개
3390.0,브런치
3391.0,삼겹살
3393.0,파스타
3393.0,피자
3393.0,한식
3394.0,닭발
3395.0,샐러드
3397.0,파스타
3398.0,초밥
3399.0,어묵
3400.0,족발
3401.0,치킨
3404.0,삼겹살
3406.0,국수
3407.0,커피
3408.0,족발
3409.0,버거
3409.0,샌드위치
3411.0,삼겹살
3412.0,볶음밥
3412.0,라면
3412.0,우동
3413.0,라자냐
3415.0,샌드위치
3416.0,한식
3417.0,튀김
3417.0,과일
3420.0,일식
3421.0,불고기
3421.0,생선
3422.0,짜장면
3422.0,짬뽕
3423.0,삼겹살
3424.0,회
3425.0,김밥
3425.0,어묵
3425.0,순대
3425.0,떡볶이
3425.0,라면
3426.0,김밥
3427.0,과일
3428.0,삼겹살
3429.0,샐러드
3429.0,샌드위치
3431.0,훠궈
3432.0,우동
3432.0,초밥
3433.0,삼겹살
3433.0,김치찌개
3434.0,샐러드
3435.0,돈가스
3438.0,베이커리
3439.0,곱창
3439.0,닭발
3440.0,샐러드
3441.0,과일
3442.0,김밥
3443.0,한식
3443.0,국밥
3444.0,치킨
3445.0,김치찌개
3446.0,치킨
3447.0,떡볶이
3449.0,찜
3450.0,부대찌개
3451.0,김밥
3452.0,샌드위치
3453.0,나시고랭
3454.0,찜
3455.0,삼겹살
3456.0,삼겹살
3457.0,김치찌개
3457.0,부대찌개
3457.0,돈가스
3457.0,제육볶음
3458.0,곱창
3459.0,샐러드
3460.0,연어
3460.0,육회
3460.0,문어
3461.0,피자
3462.0,스무디
3462.0,주스
3464.0,파스타
3464.0,샐러드
3464.0,샌드위치
3466.0,제육볶음
3467.0,반미
3468.0,쌈밥
3468.0,갈비탕
3469.0,치킨
3469.0,칼국수
3469.0,닭곰탕
3469.0,만두
3471.0,커피
3472.0,국수
3473.0,스테이크
3474.0,김치찌개
3477.0,서양식
3478.0,김치찌개
3479.0,도시락
3480.0,삼겹살
3482.0,파스타
3482.0,돈가스
3483.0,백반
3484.0,한식
3485.0,닭볶음탕
3485.0,김치찌개
3486.0,샌드위치
3488.0,보쌈
3490.0,오뎅탕
3491.0,떡볶이
3492.0,삼겹살
3493.0,쌀국수
3494.0,떡볶이
3494.0,튀김
3494.0,닭발
3495.0,찌개
3496.0,국밥
3497.0,브런치
3498.0,쌀국수
3499.0,피자
3499.0,파스타
3499.0,감바스
3500.0,백반
3501.0,국밥
3502.0,샌드위치
3502.0,스무디
3503.0,파스타
3504.0,불고기
3504.0,찌개
3505.0,과일
3506.0,과일
3507.0,만두
3508.0,불고기
3509.0,꼬치
3510.0,커피
3516.0,치킨
3529.0,반찬
3530.0,샐러드
3531.0,핫도그
3533.0,치즈
3536.0,일식
3537.0,알탕
3537.0,알밥
3537.0,우동
3541.0,김밥
3542.0,삼겹살
3543.0,오돌뼈
3544.0,분식
3545.0,카레
3547.0,김밥
3548.0,분식
3549.0,갈비
3550.0,찜
3551.0,순두부찌개
3552.0,파스타
3552.0,스테이크
3553.0,삼겹살
3555.0,만두
3556.0,꼬치
3561.0,피자
3561.0,파스타
3561.0,볶음밥
3561.0,떡볶이
3561.0,샐러드
3562.0,꼬치
3562.0,삼겹살
3563.0,삼겹살
3567.0,치킨
3568.0,갈비
3569.0,낙지
3570.0,커피
3570.0,토스트
3571.0,피자
3571.0,파스타
3572.0,곱창
3573.0,파스타
3574.0,분식
3574.0,한식
3575.0,치킨
3576.0,베이커리
3579.0,브런치
3580.0,김밥
3580.0,떡볶이
3580.0,어묵
3580.0,라면
3581.0,도시락
3583.0,딤섬
3583.0,중식
3584.0,샤브샤브
3585.0,삼겹살
3586.0,곱창
3586.0,김치찌개
3587.0,뷔페
3588.0,도시락
3589.0,김치찌개
3590.0,피자
3591.0,닭발
3592.0,전골
3593.0,닭갈비
3594.0,파스타
3595.0,치킨
3596.0,삼겹살
3596.0,김치찌개
3598.0,제과
3599.0,갈비
3600.0,과일
3601.0,커피
3601.0,주스
3602.0,김밥
3602.0,떡볶이
3603.0,등갈비
3603.0,김치찌개
3603.0,불고기
3604.0,떡볶이
3605.0,핫도그
3606.0,샐러드
3607.0,브런치
3609.0,부대찌개
3611.0,도시락
3615.0,찌개
3615.0,김치찌개
3616.0,샐러드
3616.0,샌드위치
3617.0,떡볶이
3618.0,만두
3619.0,베이커리
3620.0,덮밥
3621.0,김치찌개
3621.0,한식
3622.0,치즈
3622.0,샐러드
3623.0,밥
3624.0,일식
3625.0,칼국수
3625.0,돈가스
3626.0,떡볶이
3628.0,삼겹살
3629.0,샌드위치
3630.0,치킨
3631.0,튀김
3632.0,하몽
3633.0,회
3634.0,샐러드
3634.0,피자
3634.0,스테이크
3634.0,파스타
3635.0,삼겹살
3637.0,덮밥
3638.0,중식
3639.0,덮밥
3640.0,분식
3641.0,삼겹살
3642.0,샌드위치
3642.0,샐러드
3643.0,스테이크
3644.0,쌀국수
3647.0,갈비
3649.0,주꾸미
3650.0,분식
3651.0,주꾸미
3651.0,삼겹살
3651.0,갈비
3652.0,초밥
3653.0,삼겹살
3654.0,요거트
3655.0,백반
3656.0,파스타
3656.0,함박스테이크
3657.0,샐러드
3657.0,샌드위치
3658.0,주스
3660.0,샐러드
3660.0,과일
3661.0,김밥
3662.0,파스타
3663.0,치킨
3664.0,한식
3665.0,김치찌개
3666.0,반찬
3667.0,회
3668.0,샌드위치
3669.0,커피
3670.0,우동
3670.0,돈가스
3671.0,삼겹살
3672.0,파스타
3673.0,과일
3674.0,치즈
3676.0,김치찌개
3677.0,삼겹살
3678.0,급식
3679.0,삼겹살
3680.0,삼겹살
3681.0,볶음밥
3682.0,샌드위치
3682.0,토스트
3683.0,삼겹살
3684.0,국수
3684.0,수육
3684.0,만두
3684.0,샌드위치
3684.0,립
3685.0,생선
3686.0,김밥
3687.0,삼겹살
3688.0,돼지국밥
3689.0,어묵
3689.0,순대
3689.0,라면
3690.0,갈비
3691.0,삼겹살
3692.0,쌈
3693.0,삼겹살
3696.0,떡볶이
3697.0,급식
3698.0,족발
3699.0,짜장면
3700.0,초밥
3701.0,토스트
3701.0,샌드위치
3701.0,디저트
3702.0,한식
3703.0,샐러드
3704.0,찜닭
3704.0,삼겹살
3704.0,떡볶이
3704.0,김치찌개
3705.0,김치찌개
3706.0,어묵
3709.0,김치찌개
3710.0,순대
3711.0,칼국수
3712.0,칼국수
3712.0,만두
3713.0,베이커리
3714.0,샌드위치
3715.0,제육볶음
3716.0,덮밥
3718.0,쌀국수
3719.0,회
3719.0,짬뽕
3719.0,계란말이
3720.0,커피
3721.0,순대국
3722.0,김치찌개
3723.0,김치찌개
3724.0,떡볶이
3725.0,삼겹살
3726.0,돈가스
3726.0,떡볶이
3727.0,김치찜
3728.0,과일
3728.0,김밥
3728.0,샌드위치
3728.0,도시락
3728.0,떡볶이
3731.0,치킨
3731.0,떡볶이
3732.0,치킨
3732.0,떡볶이
3732.0,감자튀김
3732.0,치즈
3732.0,먹태
3735.0,부대찌개
3736.0,중식
3738.0,닭갈비
3740.0,버거
3741.0,김치찌개
3742.0,곱창
3743.0,김밥
3743.0,오뎅탕
3744.0,돈가스
3744.0,덮밥
3747.0,육회
3750.0,떡볶이
3751.0,과일
3752.0,디저트
3752.0,과일
3754.0,샌드위치
3754.0,커피
3756.0,피자
3756.0,떡볶이
3756.0,버거
3757.0,샌드위치
3759.0,초밥
3761.0,케이크
3762.0,뷔페
3763.0,짜장면
3763.0,탕수육
3764.0,샐러드
3765.0,스테이크
3765.0,장어
3766.0,삼겹살
3767.0,연어
3767.0,초밥
3769.0,스테이크
3769.0,파스타
3770.0,분식
3772.0,베이커리
3774.0,도시락
3775.0,삼겹살
3776.0,샌드위치
3777.0,분식
3778.0,불고기
3779.0,버거
3780.0,국밥
3782.0,반찬
3784.0,치킨
3785.0,디저트
3786.0,덮밥
3788.0,전
3788.0,한식
3790.0,닭발
3791.0,보쌈
3794.0,반찬
3795.0,김치찌개
3796.0,삼겹살
3797.0,돈가스
3801.0,칼국수
3801.0,닭볶음탕
3801.0,찌개
3801.0,김치찌개
3801.0,비빔밥
3803.0,커피
3804.0,김치찌개
3804.0,생선구이
3806.0,브런치
3806.0,파스타
3807.0,탕수육
3808.0,분식
3809.0,한식
3811.0,삼겹살
3812.0,족발
3813.0,돈가스
3815.0,파스타
3816.0,한식
3817.0,김밥
3819.0,케이크
3820.0,치킨
3821.0,샌드위치
3822.0,디저트
3823.0,삼겹살
3829.0,라면
3831.0,커피
3832.0,부대찌개
3833.0,샌드위치
3834.0,순대국
3834.0,감자탕
3837.0,베이커리
3841.0,분식
3842.0,백반
3843.0,밥
3845.0,냉면
3846.0,해물탕
3847.0,김치찌개
3848.0,족발
3848.0,보쌈
3850.0,커피
3850.0,파니니
3850.0,베이커리
3853.0,스무디
3853.0,주스
3854.0,샐러드
3856.0,삼겹살
3857.0,떡볶이
3857.0,튀김
3858.0,피자
3858.0,파스타
3858.0,치킨
3861.0,부대찌개
3862.0,커피
3863.0,감바스
3864.0,스테이크
3865.0,치킨
3866.0,떡볶이
3867.0,닭볶음탕
3867.0,찜
3868.0,스테이크
3869.0,식사
3870.0,볶음밥
3871.0,치즈
3871.0,살라미
3872.0,한식
3873.0,샐러드
3874.0,순대국
3876.0,초밥
3876.0,라멘
3876.0,돈부리
3877.0,생선구이
3878.0,김치찌개
3881.0,김치찌개
3882.0,피자
3883.0,마라탕
3885.0,학센
3885.0,치킨
3888.0,삼겹살
3889.0,회
3890.0,베이커리
3890.0,브런치
3891.0,김밥
3891.0,떡볶이
3891.0,튀김
3893.0,떡볶이
3894.0,뷔페
3895.0,반찬
3898.0,김치찌개
3898.0,제육볶음
3898.0,닭볶음탕
3899.0,커피
3899.0,디저트
3900.0,주꾸미
3901.0,소시지
3902.0,뷔페
3903.0,부대찌개
3904.0,스테이크
3904.0,덮밥
3904.0,라멘
3904.0,파스타
3907.0,샐러드
3908.0,짬뽕
3908.0,탕수육
3909.0,껍데기
3911.0,닭볶음탕
3911.0,찜
3911.0,불고기
3911.0,덮밥
3913.0,커피
3913.0,주스
3913.0,베이커리
3914.0,라멘
3915.0,베이커리
3916.0,부대찌개
3917.0,닭갈비
3918.0,떡볶이
3918.0,튀김
3919.0,족발
3920.0,디저트
3921.0,분식
3922.0,분식
3923.0,닭볶음탕
3923.0,닭갈비
3923.0,김치찌개
3923.0,부대찌개
3924.0,국밥
3925.0,치킨
3925.0,샌드위치
3926.0,치킨
3926.0,떡볶이
3926.0,피자
3927.0,돈부리
3928.0,감바스
3929.0,한식
3931.0,디저트
3932.0,닭발
3933.0,꼬치
3933.0,떡
3933.0,오리
3933.0,어묵
3933.0,튀김
3934.0,삼겹살
3934.0,김치찌개
3934.0,황태해장국
3935.0,샤브샤브
3936.0,주꾸미
3937.0,김밥
3937.0,반찬
3938.0,샐러드
3939.0,샌드위치
3940.0,돈가스
3941.0,치킨
3942.0,파스타
3944.0,호프
3945.0,라멘
3946.0,칼국수
3947.0,샐러드
3947.0,샌드위치
3948.0,국수
3949.0,삼겹살
3949.0,떡볶이
3951.0,한식
3952.0,케이크
3953.0,볶음밥
3953.0,돈가스
3954.0,백반
3955.0,브런치
3956.0,삼겹살
3956.0,김치찌개
3956.0,닭볶음탕
3957.0,초밥
3957.0,돈가스
3957.0,회
3957.0,짬뽕
3958.0,일식
3960.0,순대국
3961.0,치킨
3962.0,삼겹살
3964.0,주꾸미
3965.0,한식
3966.0,치킨
3969.0,먹태
3970.0,호프
3971.0,삼겹살
3972.0,도시락
3973.0,브런치
3974.0,스테이크
3974.0,파스타
3975.0,갈비
3975.0,불고기
3975.0,삼겹살
3975.0,김치찜
3975.0,찌개
3975.0,전골
3975.0,만두
3976.0,순대국
3977.0,파스타
3977.0,떡볶이
3977.0,제육볶음
3978.0,삼겹살
3978.0,찌개
3979.0,중식
3979.0,곱창
3980.0,도시락
3981.0,국수
3982.0,돈가스
3984.0,뷔페
3986.0,중식
3987.0,삼겹살
3989.0,족발
3990.0,등갈비
3991.0,곱창
3992.0,감자탕
3992.0,순대국
3994.0,삼겹살
3994.0,만두
3995.0,뷔페
3995.0,구내식당
3996.0,국수
3997.0,우동
3998.0,닭발
3999.0,찌개
4000.0,보쌈
4001.0,김치찌개
4002.0,회
4003.0,김치찌개
4004.0,떡볶이
4005.0,치킨
4006.0,분식
4008.0,두루치기
4008.0,김치찌개
4008.0,찌개
4008.0,전골
4008.0,비빔밥
4010.0,삼겹살
4011.0,찌개
4011.0,한식
4012.0,냉면
4012.0,만두
4012.0,전
4012.0,수육
4013.0,치킨
4014.0,닭갈비
4014.0,족발
4015.0,전
4016.0,이자카야
4017.0,회
4018.0,떡볶이
4019.0,생선구이
4020.0,커피
4020.0,주스
4021.0,튀김
4022.0,파스타
4023.0,샌드위치
4024.0,바베큐
4025.0,떡볶이
4028.0,장어
4029.0,스테이크
4030.0,한식
4030.0,뷔페
4031.0,과일
4032.0,삼겹살
4032.0,갈비
4032.0,곱창
4032.0,닭발
4033.0,삼겹살
4034.0,베이커리
4034.0,제과
4035.0,일식
4036.0,샌드위치
4036.0,핫도그
4037.0,디저트
4038.0,뷔페
4040.0,간장새우
4041.0,냉면
4042.0,부대찌개
4043.0,베이커리
4044.0,생선구이
4044.0,찌개
4045.0,초밥
4046.0,파스타
4047.0,분식
4048.0,반찬
4049.0,파스타
4049.0,피자
4049.0,돈가스
4049.0,볶음밥
4049.0,우동
4050.0,짬뽕
4050.0,순두부찌개
4050.0,치킨
4052.0,삼겹살
4053.0,족발
4053.0,보쌈
4054.0,김밥
4055.0,한식
4056.0,삼겹살
4056.0,김치찌개
4057.0,스낵
4057.0,라면
4058.0,닭갈비
4058.0,오리
4058.0,불고기
4059.0,장어
4059.0,꽃게
4060.0,육개장
4060.0,돈가스
4060.0,볶음밥
4060.0,덮밥
4063.0,샐러드
4064.0,골뱅이무침
4065.0,치킨
4066.0,도시락
4068.0,피자
4069.0,케이크
4070.0,곱창
4070.0,껍데기
4071.0,곱창
4071.0,순대국
4072.0,피자
4073.0,샌드위치
4074.0,샌드위치
4075.0,백반
4076.0,파스타
4076.0,스테이크
4076.0,일식
4076.0,한식
4077.0,떡볶이
4077.0,김밥
4077.0,분식
4078.0,곱창
4079.0,비빔밥
4079.0,탕
